,arquivo,classe,objecto,repeticao,fundo,iluminacao,local,resolucao,tamanho
882,PHOTO_20210502_185555.jpg,meia,meia_branca,1,branco_1,noite,interno,2478x1512,495527.0
883,PHOTO_20210502_185558.jpg,meia,meia_branca,2,branco_1,noite,interno,2500x1512,546692.0
884,PHOTO_20210502_185557.jpg,meia,meia_branca,3,branco_1,noite,interno,2489x1512,499023.0
885,PHOTO_20210502_185625.jpg,meia,meia_preta,1,branco_1,noite,interno,2192x1512,448112.0
886,PHOTO_20210502_185623.jpg,meia,meia_preta,2,branco_1,noite,interno,2240x1504,427612.0
887,PHOTO_20210502_185626.jpg,meia,meia_preta,3,branco_1,noite,interno,2233x1431,419726.0
888,PHOTO_20210502_185652.jpg,meia,meia_cinza,1,branco_1,noite,interno,2562x1512,523759.0
889,PHOTO_20210502_185654.jpg,meia,meia_cinza,2,branco_1,noite,interno,2588x1512,619120.0
890,PHOTO_20210502_185655.jpg,meia,meia_cinza,3,branco_1,noite,interno,2607x1509,576226.0
891,PHOTO_20210502_185715.jpg,mascara,mascara_marinho,1,branco_1,noite,interno,2101x1454,360085.0
892,PHOTO_20210502_185718.jpg,mascara,mascara_marinho,2,branco_1,noite,interno,2144x1419,322063.0
893,PHOTO_20210502_185719.jpg,mascara,mascara_marinho,3,branco_1,noite,interno,2114x1451,321556.0
894,PHOTO_20210502_185742.jpg,mascara,mascara_azul,1,branco_1,noite,interno,2222x1463,416948.0
895,PHOTO_20210502_185746.jpg,mascara,mascara_azul,2,branco_1,noite,interno,2264x1451,486361.0
896,PHOTO_20210502_185744.jpg,mascara,mascara_azul,3,branco_1,noite,interno,2249x1436,414690.0
897,PHOTO_20210502_185809.jpg,mascara,mascara_preta,1,branco_1,noite,interno,2210x1470,380354.0
898,PHOTO_20210502_185811.jpg,mascara,mascara_preta,2,branco_1,noite,interno,2204x1486,413521.0
899,PHOTO_20210502_185813.jpg,mascara,mascara_preta,3,branco_1,noite,interno,2238x1476,397758.0
900,PHOTO_20210502_185854.jpg,caneta,caneta_azul,1,branco_1,noite,interno,2431x1512,429333.0
901,PHOTO_20210502_185900.jpg,caneta,caneta_azul,2,branco_1,noite,interno,2586x1512,461079.0
902,PHOTO_20210502_185859.jpg,caneta,caneta_azul,3,branco_1,noite,interno,2609x1512,470286.0
903,PHOTO_20210502_185914.jpg,caneta,caneta_cinza,1,branco_1,noite,interno,2575x1512,474127.0
904,PHOTO_20210502_185916.jpg,caneta,caneta_cinza,2,branco_1,noite,interno,2581x1512,503076.0
905,PHOTO_20210502_185915.jpg,caneta,caneta_cinza,3,branco_1,noite,interno,2562x1507,490627.0
906,PHOTO_20210502_185927.jpg,caneta,caneta_preta,1,branco_1,noite,interno,2323x1506,441014.0
907,PHOTO_20210502_185929.jpg,caneta,caneta_preta,2,branco_1,noite,interno,2338x1512,438718.0
908,PHOTO_20210502_185932.jpg,caneta,caneta_preta,3,branco_1,noite,interno,2400x1512,420814.0
909,PHOTO_20210502_190024.jpg,meia,meia_branca,1,roxo,noite,interno,2688x1512,440627.0
910,PHOTO_20210502_190025.jpg,meia,meia_branca,2,roxo,noite,interno,2688x1512,514480.0
911,PHOTO_20210502_190028.jpg,meia,meia_branca,3,roxo,noite,interno,2688x1512,594393.0
912,PHOTO_20210502_190042.jpg,meia,meia_cinza,1,roxo,noite,interno,2688x1512,889994.0
913,PHOTO_20210502_190041.jpg,meia,meia_cinza,2,roxo,noite,interno,2688x1512,786177.0
914,PHOTO_20210502_190044.jpg,meia,meia_cinza,3,roxo,noite,interno,2688x1512,687761.0
915,PHOTO_20210502_190056.jpg,meia,meia_preta,1,roxo,noite,interno,2688x1512,774269.0
916,PHOTO_20210502_190059.jpg,meia,meia_preta,2,roxo,noite,interno,2688x1512,894548.0
917,PHOTO_20210502_190057.jpg,meia,meia_preta,3,roxo,noite,interno,2688x1512,722420.0
918,PHOTO_20210502_190111.jpg,mascara,mascara_preta,1,roxo,noite,interno,2688x1512,706610.0
919,PHOTO_20210502_190112.jpg,mascara,mascara_preta,2,roxo,noite,interno,2688x1512,674264.0
920,PHOTO_20210502_190113.jpg,mascara,mascara_preta,3,roxo,noite,interno,2688x1512,670765.0
921,PHOTO_20210502_190130.jpg,mascara,mascara_azul,1,roxo,noite,interno,2688x1512,705561.0
922,PHOTO_20210502_190133.jpg,mascara,mascara_azul,2,roxo,noite,interno,2688x1512,690456.0
923,PHOTO_20210502_190131.jpg,mascara,mascara_azul,3,roxo,noite,interno,2688x1512,796788.0
924,PHOTO_20210502_190147.jpg,mascara,mascara_marinho,1,roxo,noite,interno,2688x1512,647645.0
925,PHOTO_20210502_190148.jpg,mascara,mascara_marinho,2,roxo,noite,interno,2688x1512,809617.0
926,PHOTO_20210502_190149.jpg,mascara,mascara_marinho,3,roxo,noite,interno,2688x1512,693534.0
927,PHOTO_20210502_190202.jpg,caneta,caneta_azul,1,roxo,noite,interno,2688x1512,610494.0
928,PHOTO_20210502_190204.jpg,caneta,caneta_azul,2,roxo,noite,interno,2688x1512,889342.0
929,PHOTO_20210502_190203.jpg,caneta,caneta_azul,3,roxo,noite,interno,2688x1512,717100.0
930,PHOTO_20210502_190214.jpg,caneta,caneta_preta,1,roxo,noite,interno,2688x1512,594143.0
931,PHOTO_20210502_190216.jpg,caneta,caneta_preta,2,roxo,noite,interno,2688x1512,477294.0
932,PHOTO_20210502_190218.jpg,caneta,caneta_preta,3,roxo,noite,interno,2688x1512,692656.0
933,PHOTO_20210502_190243.jpg,caneta,caneta_cinza,1,roxo,noite,interno,2688x1512,557442.0
934,PHOTO_20210502_190244.jpg,caneta,caneta_cinza,2,roxo,noite,interno,2688x1512,659900.0
935,PHOTO_20210502_190246.jpg,caneta,caneta_cinza,3,roxo,noite,interno,2688x1512,538842.0
936,PHOTO_20210502_190507.jpg,meia,meia_branca,1,papelao,noite,interno,2688x1512,582204.0
937,PHOTO_20210502_190508.jpg,meia,meia_branca,2,papelao,noite,interno,2688x1512,551407.0
938,PHOTO_20210502_190510.jpg,meia,meia_branca,3,papelao,noite,interno,2688x1512,602642.0
939,PHOTO_20210502_190526.jpg,meia,meia_preta,1,papelao,noite,interno,2522x1512,498495.0
940,PHOTO_20210502_190528.jpg,meia,meia_preta,2,papelao,noite,interno,2550x1512,512657.0
941,PHOTO_20210502_190527.jpg,meia,meia_preta,3,papelao,noite,interno,2586x1512,572575.0
942,PHOTO_20210502_190543.jpg,meia,meia_cinza,1,papelao,noite,interno,2590x1512,629753.0
943,PHOTO_20210502_190544.jpg,meia,meia_cinza,2,papelao,noite,interno,2619x1509,753116.0
944,PHOTO_20210502_190545.jpg,meia,meia_cinza,3,papelao,noite,interno,2688x1512,489925.0
945,PHOTO_20210502_190610.jpg,mascara,mascara_marinho,1,papelao,noite,interno,2688x1512,434458.0
946,PHOTO_20210502_190609.jpg,mascara,mascara_marinho,2,papelao,noite,interno,2688x1512,459174.0
947,PHOTO_20210502_190612.jpg,mascara,mascara_marinho,3,papelao,noite,interno,2688x1512,465368.0
948,PHOTO_20210502_190632.jpg,mascara,mascara_preta,1,papelao,noite,interno,2688x1512,526962.0
949,PHOTO_20210502_190631.jpg,mascara,mascara_preta,2,papelao,noite,interno,2688x1512,496186.0
950,PHOTO_20210502_190634.jpg,mascara,mascara_preta,3,papelao,noite,interno,2688x1512,483930.0
951,PHOTO_20210502_190653.jpg,mascara,mascara_azul,1,papelao,noite,interno,2688x1512,619365.0
952,PHOTO_20210502_190652.jpg,mascara,mascara_azul,2,papelao,noite,interno,2688x1512,570118.0
953,PHOTO_20210502_190654.jpg,mascara,mascara_azul,3,papelao,noite,interno,2688x1512,545531.0
954,PHOTO_20210502_190711.jpg,caneta,caneta_cinza,1,papelao,noite,interno,2688x1512,446478.0
955,PHOTO_20210502_190713.jpg,caneta,caneta_cinza,2,papelao,noite,interno,2688x1512,464925.0
956,PHOTO_20210502_190712.jpg,caneta,caneta_cinza,3,papelao,noite,interno,2688x1512,446461.0
957,PHOTO_20210502_190727.jpg,caneta,caneta_preta,1,papelao,noite,interno,2688x1512,495713.0
958,PHOTO_20210502_190728.jpg,caneta,caneta_preta,2,papelao,noite,interno,2688x1512,520300.0
959,PHOTO_20210502_190729.jpg,caneta,caneta_preta,3,papelao,noite,interno,2688x1512,458779.0
960,PHOTO_20210502_190753.jpg,caneta,caneta_azul,1,papelao,noite,interno,2688x1512,544873.0
961,PHOTO_20210502_190751.jpg,caneta,caneta_azul,2,papelao,noite,interno,2688x1512,514095.0
962,PHOTO_20210502_190755.jpg,caneta,caneta_azul,3,papelao,noite,interno,2688x1512,483416.0
963,PHOTO_20210502_205555.jpg,meia,meia_branca,1,branco_1,noite,externo,2327x1512,505753.0
964,PHOTO_20210502_205554.jpg,meia,meia_branca,2,branco_1,noite,externo,2323x1512,455710.0
965,PHOTO_20210502_205556.jpg,meia,meia_branca,3,branco_1,noite,externo,2341x1512,498853.0
966,PHOTO_20210502_205619.jpg,meia,meia_cinza,1,branco_1,noite,externo,2646x1512,579977.0
967,PHOTO_20210502_205618.jpg,meia,meia_cinza,2,branco_1,noite,externo,2688x1512,575963.0
968,PHOTO_20210502_205620.jpg,meia,meia_cinza,3,branco_1,noite,externo,2661x1506,728959.0
969,PHOTO_20210502_205634.jpg,meia,meia_preta,1,branco_1,noite,externo,2078x1410,350926.0
970,PHOTO_20210502_205636.jpg,meia,meia_preta,2,branco_1,noite,externo,2089x1409,377685.0
971,PHOTO_20210502_205641.jpg,meia,meia_preta,3,branco_1,noite,externo,2688x1512,453530.0
972,PHOTO_20210502_205703.jpg,mascara,mascara_azul,1,branco_1,noite,externo,2178x1486,439495.0
973,PHOTO_20210502_205705.jpg,mascara,mascara_azul,2,branco_1,noite,externo,2163x1426,371648.0
974,PHOTO_20210502_205707.jpg,mascara,mascara_azul,3,branco_1,noite,externo,2173x1440,415460.0
975,PHOTO_20210502_205724.jpg,mascara,mascara_preta,1,branco_1,noite,externo,2265x1432,410007.0
976,PHOTO_20210502_205725.jpg,mascara,mascara_preta,2,branco_1,noite,externo,2226x1434,379320.0
977,PHOTO_20210502_205727.jpg,mascara,mascara_preta,3,branco_1,noite,externo,2234x1443,394531.0
978,PHOTO_20210502_205754.jpg,mascara,mascara_marinho,1,branco_1,noite,externo,2332x1512,460256.0
979,PHOTO_20210502_205756.jpg,mascara,mascara_marinho,2,branco_1,noite,externo,2290x1512,437747.0
980,PHOTO_20210502_205758.jpg,mascara,mascara_marinho,3,branco_1,noite,externo,2269x1512,418036.0
981,PHOTO_20210502_205830.jpg,caneta,caneta_azul,1,branco_1,noite,externo,2400x1512,415179.0
982,PHOTO_20210502_205842.jpg,caneta,caneta_azul,2,branco_1,noite,externo,2373x1503,460488.0
983,PHOTO_20210502_205844.jpg,caneta,caneta_azul,3,branco_1,noite,externo,2341x1512,410502.0
984,PHOTO_20210502_205904.jpg,caneta,caneta_cinza,1,branco_1,noite,externo,2583x1512,452811.0
985,PHOTO_20210502_205906.jpg,caneta,caneta_cinza,2,branco_1,noite,externo,2579x1512,447579.0
986,PHOTO_20210502_205909.jpg,caneta,caneta_cinza,3,branco_1,noite,externo,2586x1512,461127.0
987,PHOTO_20210502_205921.jpg,caneta,caneta_preta,1,branco_1,noite,externo,2541x1512,502823.0
988,PHOTO_20210502_205923.jpg,caneta,caneta_preta,2,branco_1,noite,externo,2526x1512,507207.0
989,PHOTO_20210502_205926.jpg,caneta,caneta_preta,3,branco_1,noite,externo,2512x1512,509008.0
990,PHOTO_20210502_210056.jpg,meia,meia_branca,1,roxo,noite,externo,2442x1512,524976.0
991,PHOTO_20210502_210058.jpg,meia,meia_branca,2,roxo,noite,externo,2418x1512,606160.0
992,PHOTO_20210502_210100.jpg,meia,meia_branca,3,roxo,noite,externo,2434x1512,737664.0
993,PHOTO_20210502_210127.jpg,meia,meia_preta,1,roxo,noite,externo,2326x1512,727225.0
994,PHOTO_20210502_210128.jpg,meia,meia_preta,2,roxo,noite,externo,2317x1512,670783.0
995,PHOTO_20210502_210129.jpg,meia,meia_preta,3,roxo,noite,externo,2285x1512,877908.0
996,PHOTO_20210502_210144.jpg,meia,meia_cinza,1,roxo,noite,externo,2416x1512,686768.0
997,PHOTO_20210502_210143.jpg,meia,meia_cinza,2,roxo,noite,externo,2405x1498,567003.0
998,PHOTO_20210502_210146.jpg,meia,meia_cinza,3,roxo,noite,externo,2407x1512,914768.0
999,PHOTO_20210502_210203.jpg,mascara,mascara_marinho,1,roxo,noite,externo,2382x1512,895800.0
1000,PHOTO_20210502_210204.jpg,mascara,mascara_marinho,2,roxo,noite,externo,2358x1500,753035.0
1001,PHOTO_20210502_210206.jpg,mascara,mascara_marinho,3,roxo,noite,externo,2371x1512,549377.0
1002,PHOTO_20210502_210223.jpg,mascara,mascara_preta,1,roxo,noite,externo,2688x1512,1122006.0
1003,PHOTO_20210502_210224.jpg,mascara,mascara_preta,2,roxo,noite,externo,2688x1512,835349.0
1004,PHOTO_20210502_210225.jpg,mascara,mascara_preta,3,roxo,noite,externo,2639x1512,1018183.0
1005,PHOTO_20210502_210241.jpg,mascara,mascara_azul,1,roxo,noite,externo,2688x1512,636200.0
1006,PHOTO_20210502_210239.jpg,mascara,mascara_azul,2,roxo,noite,externo,2688x1512,582877.0
1007,PHOTO_20210502_210242.jpg,mascara,mascara_azul,3,roxo,noite,externo,2688x1512,668950.0
1008,PHOTO_20210502_210310.jpg,caneta,caneta_azul,1,roxo,noite,externo,2688x1512,600541.0
1009,PHOTO_20210502_210309.jpg,caneta,caneta_azul,2,roxo,noite,externo,2688x1512,538905.0
1010,PHOTO_20210502_210312.jpg,caneta,caneta_azul,3,roxo,noite,externo,2688x1512,643426.0
1011,PHOTO_20210502_210323.jpg,caneta,caneta_preta,1,roxo,noite,externo,2688x1512,489664.0
1012,PHOTO_20210502_210326.jpg,caneta,caneta_preta,2,roxo,noite,externo,2688x1512,864896.0
1013,PHOTO_20210502_210325.jpg,caneta,caneta_preta,3,roxo,noite,externo,2688x1512,856757.0
1014,PHOTO_20210502_210347.jpg,caneta,caneta_cinza,1,roxo,noite,externo,2667x1512,905983.0
1015,PHOTO_20210502_210348.jpg,caneta,caneta_cinza,2,roxo,noite,externo,2622x1512,825838.0
1016,PHOTO_20210502_210349.jpg,caneta,caneta_cinza,3,roxo,noite,externo,2650x1512,680179.0
1017,PHOTO_20210502_210441.jpg,meia,meia_branca,1,papelao,noite,externo,2688x1512,588469.0
1018,PHOTO_20210502_210440.jpg,meia,meia_branca,2,papelao,noite,externo,2688x1512,582344.0
1019,PHOTO_20210502_210442.jpg,meia,meia_branca,3,papelao,noite,externo,2688x1512,514681.0
1020,PHOTO_20210502_210457.jpg,meia,meia_cinza,1,papelao,noite,externo,2688x1512,471572.0
1021,PHOTO_20210502_210458.jpg,meia,meia_cinza,2,papelao,noite,externo,2688x1512,410049.0
1022,PHOTO_20210502_210457_1.jpg,meia,meia_cinza,3,papelao,noite,externo,2688x1512,440831.0
1023,PHOTO_20210502_210513.jpg,meia,meia_preta,1,papelao,noite,externo,2688x1512,515144.0
1024,PHOTO_20210502_210511.jpg,meia,meia_preta,2,papelao,noite,externo,2688x1512,398319.0
1025,PHOTO_20210502_210514.jpg,meia,meia_preta,3,papelao,noite,externo,2688x1512,465909.0
1026,PHOTO_20210502_210535.jpg,mascara,mascara_azul,1,papelao,noite,externo,2688x1512,594551.0
1027,PHOTO_20210502_210534.jpg,mascara,mascara_azul,2,papelao,noite,externo,2688x1512,533097.0
1028,PHOTO_20210502_210537.jpg,mascara,mascara_azul,3,papelao,noite,externo,2688x1512,526954.0
1029,PHOTO_20210502_210548.jpg,mascara,mascara_preta,1,papelao,noite,externo,2688x1512,539351.0
1030,PHOTO_20210502_210550.jpg,mascara,mascara_preta,2,papelao,noite,externo,2688x1512,502438.0
1031,PHOTO_20210502_210549.jpg,mascara,mascara_preta,3,papelao,noite,externo,2688x1512,471723.0
1032,PHOTO_20210502_210600.jpg,mascara,mascara_marinho,1,papelao,noite,externo,2688x1512,391659.0
1033,PHOTO_20210502_210603.jpg,mascara,mascara_marinho,2,papelao,noite,externo,2688x1512,379410.0
1034,PHOTO_20210502_210602.jpg,mascara,mascara_marinho,3,papelao,noite,externo,2688x1512,465422.0
1035,PHOTO_20210502_210630.jpg,caneta,caneta_azul,1,papelao,noite,externo,2688x1512,464819.0
1036,PHOTO_20210502_210632.jpg,caneta,caneta_azul,2,papelao,noite,externo,2688x1512,471149.0
1037,PHOTO_20210502_210631.jpg,caneta,caneta_azul,3,papelao,noite,externo,2688x1512,520138.0
1038,PHOTO_20210502_210642.jpg,caneta,caneta_preta,1,papelao,noite,externo,2688x1512,458804.0
1039,PHOTO_20210502_210645.jpg,caneta,caneta_preta,2,papelao,noite,externo,2688x1512,403457.0
1040,PHOTO_20210502_210644.jpg,caneta,caneta_preta,3,papelao,noite,externo,2688x1512,384972.0
1041,PHOTO_20210502_210655.jpg,caneta,caneta_cinza,1,papelao,noite,externo,2688x1512,391216.0
1042,PHOTO_20210502_210656.jpg,caneta,caneta_cinza,2,papelao,noite,externo,2688x1512,440362.0
1043,PHOTO_20210502_210658.jpg,caneta,caneta_cinza,3,papelao,noite,externo,2688x1512,391153.0
1044,20210502_213216.jpg,book,galeano,3,blue,noite,interno,5760x4312,5704611.0
1045,20210502_213208.jpg,book,horror,3,blue,noite,interno,5760x4312,5716343.0
1046,20210502_213159.jpg,book,pearl,3,blue,noite,interno,5760x4312,3660082.0
1047,20210502_213151.jpg,book,leminski,3,blue,noite,interno,5760x4312,4731401.0
1048,20210502_213144.jpg,book,borges,3,blue,noite,interno,5760x4312,5289015.0
1049,20210502_213136.jpg,book,galeano,2,blue,noite,interno,5760x4312,5425921.0
1050,20210502_213129.jpg,book,horror,2,blue,noite,interno,5760x4312,6175942.0
1051,20210502_213122.jpg,book,pearl,2,blue,noite,interno,5760x4312,3626404.0
1052,20210502_213110.jpg,book,leminski,2,blue,noite,interno,5760x4312,4205896.0
1053,20210502_213103.jpg,book,borges,2,blue,noite,interno,5760x4312,5529323.0
1054,20210502_213052.jpg,book,galeano,1,blue,noite,interno,5760x4312,5200660.0
1055,20210502_213045.jpg,book,horror,1,blue,noite,interno,5760x4312,6165540.0
1056,20210502_213036.jpg,book,pearl,1,blue,noite,interno,5760x4312,3692926.0
1057,20210502_213025.jpg,book,leminski,1,blue,noite,interno,5760x4312,4956753.0
1058,20210502_213016.jpg,book,borges,1,blue,noite,interno,5760x4312,5380414.0
1059,20210502_212935.jpg,charger,tablet,3,blue,noite,interno,5760x4312,5804744.0
1060,20210502_212928.jpg,charger,samsung,3,blue,noite,interno,5760x4312,4881190.0
1061,20210502_212921.jpg,charger,player,3,blue,noite,interno,5760x4312,5536301.0
1062,20210502_212915.jpg,charger,iphone,3,blue,noite,interno,5760x4312,5663768.0
1063,20210502_212909.jpg,charger,double,3,blue,noite,interno,5760x4312,4910214.0
1064,20210502_212859.jpg,charger,tablet,2,blue,noite,interno,5760x4312,5171116.0
1065,20210502_212852.jpg,charger,samsung,2,blue,noite,interno,5760x4312,5174425.0
1066,20210502_212846.jpg,charger,player,2,blue,noite,interno,5760x4312,5667848.0
1067,20210502_212840.jpg,charger,iphone,2,blue,noite,interno,5760x4312,5933472.0
1068,20210502_212833.jpg,charger,double,2,blue,noite,interno,5760x4312,5265446.0
1069,20210502_212826.jpg,charger,tablet,1,blue,noite,interno,5760x4312,5261643.0
1070,20210502_212818.jpg,charger,samsung,1,blue,noite,interno,5760x4312,5311914.0
1071,20210502_212811.jpg,charger,player,1,blue,noite,interno,5760x4312,5552053.0
1072,20210502_212804.jpg,charger,iphone,1,blue,noite,interno,5760x4312,5478050.0
1073,20210502_212755.jpg,charger,double,1,blue,noite,interno,5760x4312,5585777.0
1074,20210502_212730.jpg,knife,green,3,blue,noite,interno,5760x4312,5510851.0
1075,20210502_212724.jpg,knife,purple,3,blue,noite,interno,5760x4312,5996201.0
1076,20210502_212718.jpg,knife,bread,3,blue,noite,interno,5760x4312,5797916.0
1077,20210502_212712.jpg,knife,meat,3,blue,noite,interno,5760x4312,6226751.0
1078,20210502_212706.jpg,knife,tiny,3,blue,noite,interno,5760x4312,5641026.0
1079,20210502_212701.jpg,knife,green,2,blue,noite,interno,5760x4312,6033019.0
1080,20210502_212654.jpg,knife,purple,2,blue,noite,interno,5760x4312,5848621.0
1081,20210502_212648.jpg,knife,bread,2,blue,noite,interno,5760x4312,5843669.0
1082,20210502_212640.jpg,knife,meat,2,blue,noite,interno,5760x4312,5887452.0
1083,20210502_212635.jpg,knife,tiny,2,blue,noite,interno,5760x4312,5830230.0
1084,20210502_212629.jpg,knife,green,1,blue,noite,interno,5760x4312,6172584.0
1085,20210502_212621.jpg,knife,purple,1,blue,noite,interno,5760x4312,6168953.0
1086,20210502_212615.jpg,knife,bread,1,blue,noite,interno,5760x4312,5838387.0
1087,20210502_212609.jpg,knife,meat,1,blue,noite,interno,5760x4312,5679275.0
1088,20210502_212603.jpg,knife,tiny,1,blue,noite,interno,5760x4312,5791677.0
1089,20210502_212526.jpg,knife,green,3,pink,noite,interno,5760x4312,4682073.0
1090,20210502_212519.jpg,knife,purple,3,pink,noite,interno,5760x4312,4633892.0
1091,20210502_212511.jpg,knife,bread,3,pink,noite,interno,5760x4312,4744257.0
1092,20210502_212505.jpg,knife,meat,3,pink,noite,interno,5760x4312,4354356.0
1093,20210502_212459.jpg,knife,tiny,3,pink,noite,interno,5760x4312,4600729.0
1094,20210502_212452.jpg,knife,green,2,pink,noite,interno,5760x4312,4857166.0
1095,20210502_212445.jpg,knife,purple,2,pink,noite,interno,5760x4312,4752394.0
1096,20210502_212438.jpg,knife,bread,2,pink,noite,interno,5760x4312,4767713.0
1097,20210502_212432.jpg,knife,meat,2,pink,noite,interno,5760x4312,4572550.0
1098,20210502_212426.jpg,knife,tiny,2,pink,noite,interno,5760x4312,4697747.0
1099,20210502_212418.jpg,knife,green,1,pink,noite,interno,5760x4312,4740521.0
1100,20210502_212406.jpg,knife,purple,1,pink,noite,interno,5760x4312,4819337.0
1101,20210502_212358.jpg,knife,bread,1,pink,noite,interno,5760x4312,4829974.0
1102,20210502_212349.jpg,knife,meat,1,pink,noite,interno,5760x4312,4737531.0
1103,20210502_212340.jpg,knife,tiny,1,pink,noite,interno,5760x4312,4630217.0
1104,20210502_212307.jpg,charger,tablet,3,pink,noite,interno,5760x4312,4390058.0
1105,20210502_212301.jpg,charger,player,3,pink,noite,interno,5760x4312,4381992.0
1106,20210502_212251.jpg,charger,samsung,3,pink,noite,interno,5760x4312,4685959.0
1107,20210502_212245.jpg,charger,iphone,3,pink,noite,interno,5760x4312,4604881.0
1108,20210502_212239.jpg,charger,double,3,pink,noite,interno,5760x4312,4091591.0
1109,20210502_212232.jpg,charger,tablet,2,pink,noite,interno,5760x4312,4608088.0
1110,20210502_212224.jpg,charger,player,2,pink,noite,interno,5760x4312,4538488.0
1111,20210502_212218.jpg,charger,samsung,2,pink,noite,interno,5760x4312,4518373.0
1112,20210502_212211.jpg,charger,iphone,2,pink,noite,interno,5760x4312,4569984.0
1113,20210502_212206.jpg,charger,double,2,pink,noite,interno,5760x4312,4223987.0
1114,20210502_212200.jpg,charger,tablet,1,pink,noite,interno,5760x4312,4834208.0
1115,20210502_212153.jpg,charger,player,1,pink,noite,interno,5760x4312,4344216.0
1116,20210502_212147.jpg,charger,samsung,1,pink,noite,interno,5760x4312,4406455.0
1117,20210502_212140.jpg,charger,iphone,1,pink,noite,interno,5760x4312,4759413.0
1118,20210502_212132.jpg,charger,double,1,pink,noite,interno,5760x4312,5323849.0
1119,20210502_212112.jpg,book,galeano,3,pink,noite,interno,5760x4312,3845533.0
1120,20210502_212045.jpg,book,horror,3,pink,noite,interno,5760x4312,4683813.0
1121,20210502_212035.jpg,book,pearl,3,pink,noite,interno,5760x4312,3666612.0
1122,20210502_212027.jpg,book,leminski,3,pink,noite,interno,5760x4312,3844373.0
1123,20210502_212021.jpg,book,borges,3,pink,noite,interno,5760x4312,4984755.0
1124,20210502_212011.jpg,book,galeano,2,pink,noite,interno,5760x4312,4291369.0
1125,20210502_212003.jpg,book,horror,2,pink,noite,interno,5760x4312,4759630.0
1126,20210502_211953.jpg,book,pearl,2,pink,noite,interno,5760x4312,3482880.0
1127,20210502_211945.jpg,book,leminski,2,pink,noite,interno,5760x4312,4277121.0
1128,20210502_211939.jpg,book,borges,2,pink,noite,interno,5760x4312,5114499.0
1129,20210502_211913.jpg,book,galeano,1,pink,noite,interno,5760x4312,4217341.0
1130,20210502_211902.jpg,book,horror,1,pink,noite,interno,5760x4312,4355743.0
1131,20210502_211851.jpg,book,pearl,1,pink,noite,interno,5760x4312,3354416.0
1132,20210502_211841.jpg,book,leminski,1,pink,noite,interno,5760x4312,3999087.0
1133,20210502_211830.jpg,book,borges,1,pink,noite,interno,5760x4312,5036117.0
1134,20210502_211721.jpg,knife,green,3,green,noite,interno,5760x4312,4334852.0
1135,20210502_211703.jpg,knife,purple,3,green,noite,interno,5760x4312,4373732.0
1136,20210502_211654.jpg,knife,bread,3,green,noite,interno,5760x4312,4504890.0
1137,20210502_211642.jpg,knife,meat,3,green,noite,interno,5760x4312,4386214.0
1138,20210502_211631.jpg,knife,tiny,3,green,noite,interno,5760x4312,4317057.0
1139,20210502_211622.jpg,knife,green,2,green,noite,interno,5760x4312,4624923.0
1140,20210502_211604.jpg,knife,purple,2,green,noite,interno,5760x4312,4343116.0
1141,20210502_211554.jpg,knife,bread,2,green,noite,interno,5760x4312,4424592.0
1142,20210502_211514.jpg,knife,meat,2,green,noite,interno,5760x4312,4382983.0
1143,20210502_211505.jpg,knife,tiny,2,green,noite,interno,5760x4312,4334571.0
1144,20210502_211452.jpg,knife,green,1,green,noite,interno,5760x4312,4351500.0
1145,20210502_211439.jpg,knife,purple,1,green,noite,interno,5760x4312,4318605.0
1146,20210502_211427.jpg,knife,bread,1,green,noite,interno,5760x4312,4520962.0
1147,20210502_211408.jpg,knife,meat,1,green,noite,interno,5760x4312,4408063.0
1148,20210502_211401.jpg,knife,tiny,1,green,noite,interno,5760x4312,4370471.0
1149,20210502_211336.jpg,charger,player,3,green,noite,interno,5760x4312,4509251.0
1150,20210502_211327.jpg,charger,samsung,3,green,noite,interno,5760x4312,4539595.0
1151,20210502_211313.jpg,charger,iphone,3,green,noite,interno,5760x4312,4517116.0
1152,20210502_211302.jpg,charger,tablet,3,green,noite,interno,5760x4312,4532790.0
1153,20210502_211253.jpg,charger,double,3,green,noite,interno,5760x4312,4501097.0
1154,20210502_211245.jpg,charger,player,2,green,noite,interno,5760x4312,4553522.0
1155,20210502_211237.jpg,charger,samsung,2,green,noite,interno,5760x4312,4525054.0
1156,20210502_211207.jpg,charger,iphone,2,green,noite,interno,5760x4312,4550374.0
1157,20210502_211156.jpg,charger,tablet,2,green,noite,interno,5760x4312,4433095.0
1158,20210502_211143.jpg,charger,double,2,green,noite,interno,5760x4312,4494576.0
1159,20210502_211128.jpg,charger,player,1,green,noite,interno,5760x4312,4555940.0
1160,20210502_211118.jpg,charger,samsung,1,green,noite,interno,5760x4312,4404446.0
1161,20210502_211109.jpg,charger,iphone,1,green,noite,interno,5760x4312,4256121.0
1162,20210502_211101.jpg,charger,tablet,1,green,noite,interno,5760x4312,4483024.0
1163,20210502_211052.jpg,charger,double,1,green,noite,interno,5760x4312,4546981.0
1164,20210502_210600.jpg,book,galeano,3,green,noite,interno,5760x4312,4967851.0
1165,20210502_210548.jpg,book,horror,3,green,noite,interno,5760x4312,5044346.0
1166,20210502_210536.jpg,book,pearl,3,green,noite,interno,5760x4312,3756963.0
1167,20210502_210527.jpg,book,leminski,3,green,noite,interno,5760x4312,4394916.0
